theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
Cayman,"Cayman is a clean, responsive theme for Hugo, ported from the original Jekyll Cayman Theme.",https://d33wubrfki0l68.cloudfront.net/898f5594336e85e67dfc7b2449e6616b9fe7c323/65543/themes/cayman-hugo-theme/screenshot_hu15112928e87e84ee4f4be9511de4d4b4_327742_750x500_fill_catmullrom_top_2.png,Zachary Betz,27,2021-05-25,CC BY 4.0,['Blog'],https://github.com/jasonlong/cayman-theme,https://themes.gohugo.io/themes/cayman-hugo-theme/
Shadocs,Multipurpose Theme for sharing documentation,https://d33wubrfki0l68.cloudfront.net/d3fa88e9c9776090ffb02c3d4794afbd1b3c1e3f/ca4a9/themes/shadocs/screenshot_hua96a2c18ba192b0b5d2a0c39e660da56_45120_750x500_fill_catmullrom_top_2.png,Jordan GAZEAU,5,2021-11-12,MIT,['Docs'],https://github.com/jgazeau/shadocs/actions/workflows/branches.yml,https://themes.gohugo.io/themes/shadocs/
Inkblotty,Responsive Hugo theme based on Inkblot of WordPress theme,https://d33wubrfki0l68.cloudfront.net/0c314f4e32136cfcae6b403c818a8af5882aa762/5f5ae/themes/inkblotty/screenshot_hu950a350e01d2ac35a959d09c84e36428_94384_750x500_fill_catmullrom_top_2.png,tosi,29,2021-03-29,GPLv3,"['Blog', 'Responsive']",https://github.com/tosi29/inkblotty/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/inkblotty/
DPSG,Hugo theme based on the DPSG theme for German scout websites. Forked from the Mainroad theme,https://d33wubrfki0l68.cloudfront.net/52d01bae5054f413cfec451923816a11d6c0b516/f82ef/themes/hugo-dpsg/screenshot_hu279ce8bf3300aba15af7540fc3e88474_168227_750x500_fill_catmullrom_top_2.png,Max Mehl,6,2021-10-15,GPL-2.0-only,"['Blog', 'Responsive']",https://github.com/pfadfinder-konstanz/hugo-dpsg/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-dpsg/
aafu,Portfolio and blog theme with multiple theme colors,https://d33wubrfki0l68.cloudfront.net/02b7de0ff020bb5968ca7ce129fbe4cc518f35b9/5faeb/themes/aafu/screenshot_hu03df5807bd84f5bb7bb960f021356701_234431_750x500_fill_catmullrom_top_2.png,Darshan Baral,27,2021-03-12,MIT,"['Blog', 'Portfolio']",https://github.com/darshanbaral/aafu/issues/new,https://themes.gohugo.io/themes/aafu/
timeline,A timeline theme for Hugo. inspired by hello-friend-ng.,https://d33wubrfki0l68.cloudfront.net/a392bde21ae441c7c1b44ae16a86c6c20b47af05/45055/themes/hugo-theme-timeline/screenshot_hubcba1db4ed274d6afa399ae8bd8682b7_39114_750x500_fill_catmullrom_top_2.png,Sanoop Thomas,29,2020-10-11,MIT,"['Dark', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/s4n7h0/hugo-theme-timeline,https://themes.gohugo.io/themes/hugo-theme-timeline/
Contrast,Minimalistic Hugo theme,https://d33wubrfki0l68.cloudfront.net/485f177dedb74a1b2c33caa386092021e7890f1b/35fde/themes/contrast-hugo/screenshot_hud362654a2ebd40a7a6ce6ec11ef248bd_170187_750x500_fill_catmullrom_top_2.png,Niklas Buschmann,29,2021-03-13,public domain,['Blog'],https://github.com/jekyll/minima,https://themes.gohugo.io/themes/contrast-hugo/
Crab,A clean Hugo theme for websites,https://d33wubrfki0l68.cloudfront.net/01de96c0f5c8e5c2dcbcfd13a5e5484c9a6964ac/1f037/themes/crab/screenshot_hu198ed08a025d53b7002c96f4fc7ea337_113185_750x500_fill_catmullrom_top_2.png,Thomas Heller,27,2017-03-27,MIT,[],https://github.com/thomasheller/crab,https://themes.gohugo.io/themes/crab/
Sugoi,Hugo-Sugoi is ultra minimal theme built for personal blogs and can be used for learning hugo theme designing. Use this theme for creating an awesome theme.,https://d33wubrfki0l68.cloudfront.net/c5a0d872723e5be9a35532556d6747d9a0443977/cfbf7/themes/hugo-sugoi/screenshot_hu5ddbc8ec6830734697b7445eb92b64ba_97850_750x500_fill_catmullrom_top_2.png,aanupam23,26,2020-08-30,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/budparr/gohugo-theme-ananke,https://themes.gohugo.io/themes/hugo-sugoi/
Paperesque,A lightweight theme for personal websites.,https://d33wubrfki0l68.cloudfront.net/a8fed1c9be8c43f09fcbe580688ee88f067997f3/015b3/themes/paperesque/screenshot_hu3b319ab1fd89aad0563d57241be9070a_503987_750x500_fill_catmullrom_top_2.png,Fabian Tamp,28,2021-05-15,MIT,"['Blog', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/capnfabs/paperesque,https://themes.gohugo.io/themes/paperesque/
risotto,"A minimalist, responsive theme inspired by terminal ricing aesthetics.",https://d33wubrfki0l68.cloudfront.net/f83c4e590bce9b8989246350e9333ccc666a130f/608e1/themes/risotto/screenshot_hua714515d39a7846e62460584935a7460_185696_750x500_fill_catmullrom_top_2.png,Joe Roe,6,2021-09-09,MIT,"['Dark Mode', 'Minimal', 'Responsive']",https://github.com/joeroe/risotto,https://themes.gohugo.io/themes/risotto/
Minima,A Clean and minimal Hugo theme porting from Minima on Hexo.,https://d33wubrfki0l68.cloudfront.net/85f652c59ba5b91f0fbadd75cf6e776fcf774f63/bec2e/themes/hugo-theme-minima/screenshot_hu0c82615397d2d8c4ce22149e6addc222_52853_750x500_fill_catmullrom_top_2.png,XJJ,5,2021-11-12,MIT,"['Blog', 'Dark', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/Mivinci/hugo-theme-minima/issues,https://themes.gohugo.io/themes/hugo-theme-minima/
Health Science Journal,Hugo port of the Health Sciences theme for Open Journal systems.,https://d33wubrfki0l68.cloudfront.net/9589058c0fc51b763b0232dc34863b402d841f47/4816e/themes/health-science-journal/screenshot_hu1a2f9687d87a85e667b6fee1f96d97b8_1369302_750x500_fill_catmullrom_top_2.png,Shaun Khoo,8,2021-09-08,GPL v3+,[],https://github.com/epistemehealth/JATSetter,https://themes.gohugo.io/themes/health-science-journal/
Strange Case,A 2 column blog theme for Hugo using Bootstrap - inspired by the Jekyll theme Hyde by mdo,https://d33wubrfki0l68.cloudfront.net/8603aced5a947b104d4be636044caf36944bc6ec/93f68/themes/strange-case/screenshot_hua356237727d7a594f8a39dd3b10c24c5_389590_750x500_fill_catmullrom_top_2.png,ExchangeRate-API,25,2021-03-04,MIT,"['Blog', 'Bootstrap', 'Minimal', 'Responsive']",https://github.com/ExchangeRate-API/,https://themes.gohugo.io/themes/strange-case/
Ink,"Crisp, minimal personal website and blog theme Hugo.",https://d33wubrfki0l68.cloudfront.net/43db0e43b5c007256ca67247390ad7408820bfc0/6fa71/themes/ink-free/screenshot_hu1aeb1f09c1464b57e524ff27e06b40fa_254704_750x500_fill_catmullrom_top_2.png,Christian Hollinger,4,2021-09-03,MIT,"['Blog', 'Dark', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/vividvilla/ezhil,https://themes.gohugo.io/themes/ink-free/
Hugo Material Blog,"Note!
This theme has not been updated for more than 2 years.If you are maintainer of this theme, please verify that this theme works with a
recent release of Hugo.
Then add an appropriate
Version Configuration
to the theme's
config.toml
and then finally
tag a new version.",https://d33wubrfki0l68.cloudfront.net/834fb32a4e0f016aca699d279404a85912f90486/c8441/themes/hugo-material-blog/screenshot_hu296950face321876751ecc7f3b60f77a_707407_750x500_fill_catmullrom_top_2.png,Mihail Cristian Dumitru,23,2018-07-08,MIT,"['Blog', 'Multilingual', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/Xzya/hugo-material-blog,https://themes.gohugo.io/themes/hugo-material-blog/
Tella,"Simple, Light, Responsive",https://d33wubrfki0l68.cloudfront.net/5c6239460563dc7cdb152a14f20a8df0b71183a5/bb3b9/themes/tella/screenshot_hu55fceeb2b9f1cfd0799ab27e90ddabcb_2721113_750x500_fill_catmullrom_top_2.png,wamo,2,2021-11-10,MIT,"['Blog', 'Company', 'Light', 'Responsive']",https://github.com/opera7133/tella/blob/master/LICENSE,https://themes.gohugo.io/themes/tella/
Hugo FAQ Theme,Simple FAQ Theme for Hugo,https://d33wubrfki0l68.cloudfront.net/6366de217b672b7ca1e68e1e063812216135a812/84f02/themes/hugo-faq-theme/screenshot_hu3b8eb977e8885fee0cd16acf3675aeaf_82594_750x500_fill_catmullrom_top_2.png,Pavel Kanyshev,23,2016-10-16,MIT,[],https://github.com/aerohub/hugo-faq-theme,https://themes.gohugo.io/themes/hugo-faq-theme/
Photophobia,A boring dark theme,https://d33wubrfki0l68.cloudfront.net/5510d9ca88bcd9689ff7d43885bf291c43c717fc/2ec9b/themes/photophobia/screenshot_hucefe1384e793b4e6b860df15e75e9627_45440_750x500_fill_catmullrom_top_2.png,setsevireon,4,2021-08-18,MIT,"['Blog', 'Dark', 'Multilingual']",https://github.com/setsevireon/photophobia/issues,https://themes.gohugo.io/themes/photophobia/
Hestia Pure,"Note!
This theme has not been updated for more than 2 years.If you are maintainer of this theme, please verify that this theme works with a
recent release of Hugo.
Then add an appropriate
Version Configuration
to the theme's
config.toml
and then finally
tag a new version.",https://d33wubrfki0l68.cloudfront.net/b242d9fd95edea3a36793cee9e1f05418cd74117/d4c1a/themes/hestia-pure/screenshot_hu19a40d8437da2f49dec6ae3a9759d90b_132596_750x500_fill_catmullrom_top_2.png,diwao,24,2018-03-22,MIT,[],https://github.com/diwao/hestia-pure,https://themes.gohugo.io/themes/hestia-pure/
Lean Launch Page,A simple launch page useful for validing an idea in The Lean Startup way.,https://d33wubrfki0l68.cloudfront.net/458185c2ac349f98061035bea692324e32b06bb6/a5444/themes/hugo-theme-lean-launch-page/screenshot_hudc2f42fa5bc069d369c7042abb891d36_178758_750x500_fill_catmullrom_top_2.png,Ricardo N Feliciano,24,2021-06-15,MIT,['Landing'],https://github.com/felicianotech/hugo-theme-lean-launch-page,https://themes.gohugo.io/themes/hugo-theme-lean-launch-page/
Andromeda Light,"Andromeda is a SAAS landing template focused on real life usages and clean interface. It is fully responsive, Super fast and powered by Bootstrap. Also we make it SEO friendly.",https://d33wubrfki0l68.cloudfront.net/faef5dbc52eae1db63d36b008b99cf094205dc66/a8a1c/themes/andromeda-light/screenshot_huf8230c0ff2866fbd48913d123d414d8b_584341_750x500_fill_catmullrom_top_2.png,gethugothemes,4,2021-11-08,MIT,"['Blog', 'Bootstrap', 'Company', 'Contact', 'Light', 'Responsive']",https://github.com/gethugothemes/andromeda-light/graphs/contributors,https://themes.gohugo.io/themes/andromeda-light/
Rocinante,Minimal Hugo theme,https://d33wubrfki0l68.cloudfront.net/d7185ed574f138ed08f02da7f75c99fcbd82ff8b/d0957/themes/hugo-rocinante/screenshot_hua28535f0e580b83b9c076ca28c6a0840_260723_750x500_fill_catmullrom_top_2.png,Sid Verma,25,2020-07-12,MIT,"['Blog', 'Gallery', 'Minimal']",https://github.com/mavidser/hugo-rocinante/issues,https://themes.gohugo.io/themes/hugo-rocinante/
allegiant,"A simple, lean blog theme for hugo, designed for my personal blog brycematheson.io, but free to use for whomever.",https://d33wubrfki0l68.cloudfront.net/a49412290040ca8a372196766f5bc9a2bc501bb0/d7ce6/themes/allegiant/screenshot_hud84f488c12ebdbd1b54b2254977b5ce2_418265_750x500_fill_catmullrom_top_2.png,nil,24,2016-10-24,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/brycematheson/allegiant,https://themes.gohugo.io/themes/allegiant/
Stellar,a one page site for gohugo.io created by html5up,https://d33wubrfki0l68.cloudfront.net/1e28ecb9e8486f1648dc0835915231b17021d263/be89d/themes/hugo-stellar-theme/screenshot_hu3ac2cea09bd5f6db413bdeb1e166f4a2_1016849_750x500_fill_catmullrom_top_2.png,Anton Polishko,23,2018-09-19,MIT,[],https://github.com/schmanat/hugo-highlights-theme,https://themes.gohugo.io/themes/hugo-stellar-theme/
Highlights,a one page site for gohugo.io created by html5up,https://d33wubrfki0l68.cloudfront.net/ddc7764a638b188bebb97bf5a5fdc929959d141f/996fd/themes/hugo-highlights-theme/screenshot_huc93bf03a605c46f19606c19f9322a188_121442_750x500_fill_catmullrom_top_2.png,Manuel Schneider,25,2020-04-09,Creative Commons Attribution 3.0 Unported,"['Contact', 'Landing', 'Portfolio']",https://github.com/schmanat/hugo-highlights-theme,https://themes.gohugo.io/themes/hugo-highlights-theme/
TechFeed,"TechFeed is personal Hugo blog theme focused on high speed and clean interface. TechFeed is simple, minimal & white. TechFeed is fully responsive, Super fast and powered by Bootstrap.",https://d33wubrfki0l68.cloudfront.net/39d30b55cea68d034b1d0fea13ea3d6df3b24b94/a7008/themes/techfeed-hugo/screenshot_hu90b972459decc4ffde9456d084bb88b7_510192_750x500_fill_catmullrom_top_2.png,gethugothemes,2,2021-10-13,MIT,"['Blog', 'Bootstrap', 'Contact', 'Light', 'Responsive']",https://github.com/gethugothemes/techfeed-hugo/graphs/contributors,https://themes.gohugo.io/themes/techfeed-hugo/
Ticky Tacky Dark,"Ticky Tacky Dark's front page is a set of little boxes, all the same, containing pictures that represent your site's pages.",https://d33wubrfki0l68.cloudfront.net/fe4deb929e14182c4798fcb96dc3f4393608dca1/e17a9/themes/ticky_tacky_dark/screenshot_hua2ca94b7f7ff140be47131596465d7ca_1273490_750x500_fill_catmullrom_top_2.png,kc0bfv,3,2021-11-12,MIT,"['Blog', 'Bootstrap', 'Dark', 'Personal', 'Responsive']",https://github.com/kc0bfv/ticky_tacky_dark,https://themes.gohugo.io/themes/ticky_tacky_dark/
the-roots-home,A simple theme for listing hugo site contents that you wish to show,https://d33wubrfki0l68.cloudfront.net/fb0a926fa2501fe9cf8bf9a27afef897f7ed064d/a198f/themes/the-roots-home/screenshot_hu4e411cc456f47c9a37d4cab54321c6af_83686_750x500_fill_catmullrom_top_2.png,Rahmat Subekti,23,2021-04-23,MIT,['Light'],https://github.com/rmsubekti/the-roots-home,https://themes.gohugo.io/themes/the-roots-home/
Piercer,"Piercer is a very customizable, fast and simple Hugo theme designed under the mobile-first philosophy.",https://d33wubrfki0l68.cloudfront.net/42d1bfb11728794fd16776221feb5c7e661881c4/f0a00/themes/hugo-piercer-theme/screenshot_hu131303db6c2cfe58606539adb819d914_18201_750x500_fill_catmullrom_top_2.png,Danielkvist (Daniel Zaragoza),25,2019-04-29,MIT,"['Blog', 'Contact', 'Dark', 'Landing', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/danielkvist/hugo-piercer-theme/blob/master/exampleSite/content/blog/emojis.md,https://themes.gohugo.io/themes/hugo-piercer-theme/
Tony,An Elegant Hugo Theme Based on WordPress Theme Tony,https://d33wubrfki0l68.cloudfront.net/1fc6bc646d88719ad1d0725296eb120934197170/9ece3/themes/hugo-theme-tony/screenshot_hu26c61452bc4c16fe1e2a9fa364bc0203_75427_750x500_fill_catmullrom_top_2.png,Ray,22,2021-08-08,GPL-3.0,[],https://github.com/ThemeTony/hugo-theme-tony/tree/master/layouts/partials/custom,https://themes.gohugo.io/themes/hugo-theme-tony/
Osprey Delight,Osprey Delight is a sugar-free version of the Osprey theme by Toma Nistor functioning as a blazingly fast single page portfolio perfectly suited to show off your awesome work!,https://d33wubrfki0l68.cloudfront.net/4d4f373788822e63165f5bbdb11dd523bb0f43ea/dba39/themes/osprey-delight/screenshot_hu59775c4bad2a0c80afc0aa64099e185d_54089_750x500_fill_catmullrom_top_2.png,kdevo,21,2021-04-29,Apache License 2.0,"['Gallery', 'Landing', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/kdevo/osprey-delight/blob/master/CUSTOMIZING.md,https://themes.gohugo.io/themes/osprey-delight/
Polymer,Material Design theme by polymer (web components),https://d33wubrfki0l68.cloudfront.net/4a1e078867c90db50db19caaab6ca0522705fa6e/ffa2f/themes/polymer/screenshot_hue876fdb72fd6d64a836468a150563513_255760_750x500_fill_catmullrom_top_2.png,pdevty,22,2015-06-30,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/pdevty/polymer,https://themes.gohugo.io/themes/polymer/
npq hugo,hugo theme for personal sites,https://d33wubrfki0l68.cloudfront.net/8b88fb722a35ee599d35b35fdc697765d1a993c7/949ce/themes/npq-hugo/screenshot_hucbdf62d61ba6c764c705e3deb578dff2_102929_750x500_fill_catmullrom_top_2.png,saadnpq,22,2020-05-16,GPLv3,"['Blog', 'Contact', 'Dark', 'Personal', 'Responsive']",https://github.com/ahmedsaadxyz/npqhugo,https://themes.gohugo.io/themes/npq-hugo/
Hugo Split Gallery,Photo gallery inspired by Hugo Split Theme,https://d33wubrfki0l68.cloudfront.net/2cb9a61b87e041441cb9fa22f190d74b1fb8c040/83465/themes/hugo-split-gallery/screenshot_hue2303f3f0f8ce6c1777a431c90e84566_2226996_750x500_fill_catmullrom_top_2.png,Thomas Muguet,0,2021-09-07,GPL-3.0-or-later,"['Blog', 'Gallery', 'Responsive']",https://github.com/christianmendoza/hugo-split-theme,https://themes.gohugo.io/themes/hugo-split-gallery/
smigle,Minimal Hugo theme using a Monospace font and free from tracking or external dependencies,https://d33wubrfki0l68.cloudfront.net/05844019beae77ccaba3a071049acfaeed86cc81/f9763/themes/smigle-hugo-theme/screenshot_hucd7f913400ede84092b8ea4893903422_174470_750x500_fill_catmullrom_top_2.png,Ian S. McBride,0,2021-08-31,MIT,"['Blog', 'Light', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/sumnerevans/smol,https://themes.gohugo.io/themes/smigle-hugo-theme/
Hugo.386,Hugo port of the BOOTSTRA.386 theme,https://d33wubrfki0l68.cloudfront.net/761ecbf146c119906b98633d64d9e731ad75fd83/27afb/themes/hugo.386/screenshot_hubab68bfc5c04119141b6f95d6c4093d2_67919_750x500_fill_catmullrom_top_2.png,JM Fergeau,0,2021-08-30,Apache 2,['Blog'],nil,https://themes.gohugo.io/themes/hugo.386/
Gruvhugo,A minmal theme based on the Gruvbox color scheme.,https://d33wubrfki0l68.cloudfront.net/47e3704355869201a638da0f68e4cc7751d7282d/3ae56/themes/gruvhugo/screenshot_huf7c4c913e4b763ed818c441583daf3f2_155964_750x500_fill_catmullrom_top_2.png,Abraham Raji,0,2021-09-26,GPL-3.0,"['Blog', 'Dark Mode', 'Landing', 'Light', 'Minimal', 'Responsive']",https://github.com/morhetz/,https://themes.gohugo.io/themes/gruvhugo/
Resume A4,"Write your resume in yaml. Simple, easy to use, single page, A4-sized Resume generator.",https://d33wubrfki0l68.cloudfront.net/a5a80a60873fa1df7aabaddd2700301b6203c30d/7d4ff/themes/resume-a4/screenshot_hu726e1db100cb6d13e7df6b044b84217b_204632_750x500_fill_catmullrom_top_2.png,MERT BAKIR,0,2021-10-22,MIT,[],nil,https://themes.gohugo.io/themes/resume-a4/
redgood,Clean minimal javascript-less theme for blogs.,https://d33wubrfki0l68.cloudfront.net/b6b44c41a1d8a72d5a8d6b4ca0a8e51447498b98/a0698/themes/redgood/screenshot_hu773a30708c2cc5de4db64cb0bc3f71b3_267212_750x500_fill_catmullrom_top_2.png,Urja Acharya,1,2021-08-18,MIT,"['Blog', 'Minimal', 'Personal', 'Responsive']",https://github.com/urjaacharya/redgood,https://themes.gohugo.io/themes/redgood/
Color Your World,A minimalist theme for personal blogs with a colored twist.,https://d33wubrfki0l68.cloudfront.net/ed4b9dfadb3252b3650a298d8ddc18137b0d2dc7/23283/themes/hugo-theme-color-your-world/screenshot_hu17d42e41b28992eb626b6565d5798d3c_74308_750x500_fill_catmullrom_top_2.png,rmaguiar,0,2021-11-02,MIT,"['Blog', 'Contact', 'Dark', 'Light', 'Minimal', 'Multilingual', 'Personal', 'Responsive']",https://github.com/krisk/Fuse,https://themes.gohugo.io/themes/hugo-theme-color-your-world/
Fill and Stroke,"A simple design, for blog",https://d33wubrfki0l68.cloudfront.net/d7dceba7450a0bd8f450b429eb69ca5405795e75/459bd/themes/hugo-fill-and-stroke/screenshot_hu2045fb37a6b11d178999486e3641b45e_29258_750x500_fill_catmullrom_top_2.png,knokmki612,0,2021-09-30,GPLv3,"['Blog', 'Dark', 'Multilingual', 'Responsive']",https://github.com/knokmki612/hugo-fill-and-stroke,https://themes.gohugo.io/themes/hugo-fill-and-stroke/
